player,season,POSS,adj_usg_rank,freq_gte82,freq_lte78,freq_lte81,freq_lte75,poss_lte78,poss_lte81,poss_lte75,poss_gte82,poss,versatility_score_rank,height,weight
Aron Baynes,2018-19,1117.3,0.7356076759061834,0.6671440078761299,0.09916763626599838,0.16334019511321934,0.07034816074465229,110.79999999999998,182.49999999999997,78.60000000000001,745.4,1117.3,0.057569296375266525,81.44920791193056,237.55723619439718
Austin Rivers,2018-19,2760.6,0.8251599147121536,0.08110555676302253,0.3464464246902847,0.22335724117945377,0.3490907773672389,956.4,616.6000000000001,963.6999999999999,223.9,2760.6000000000004,0.7953091684434968,77.05679924654059,203.9942403825255
Avery Bradley,2018-19,2547.3,1.0,0.07655164291602874,0.33851529069995684,0.3049503395752365,0.2799827268087779,862.3000000000002,776.8,713.1999999999999,195.00000000000003,2547.3,0.837953091684435,77.4300239469242,207.3155497978251
B.J. Johnson,2018-19,66.1,,0.06959152798789713,0.7791225416036307,0.11195158850226927,0.03933434190620271,51.49999999999999,7.3999999999999995,2.5999999999999996,4.6000000000000005,66.10000000000001,,77.61119515885021,208.70650529500753
Bam Adebayo,2018-19,2565.1,0.673773987206823,0.5754161631125492,0.0969552843943706,0.253167517835562,0.07446103465751824,248.70000000000002,649.4000000000001,191.00000000000003,1475.9999999999998,2565.1,0.17484008528784648,81.24201785505437,233.8577053526178
Ben McLemore,2018-19,225.7,0.14925373134328357,0.06114311032343819,0.3925564909171466,0.4541426672574213,0.09215773150199377,88.6,102.5,20.799999999999997,13.8,225.70000000000002,0.19829424307036247,78.47895436420025,209.22241914045188
Ben Simmons,2018-19,3739.1,0.7867803837953091,0.21277847610387526,0.22898558476638758,0.407638201706293,0.15059773742344415,856.1999999999998,1524.2,563.1,795.6,3739.1,0.9658848614072495,79.09702869674521,219.27362199459768
Billy Garrett,2018-19,89.8,,0.04342984409799554,0.44654788418708236,0.18596881959910913,0.3240534521158129,40.1,16.700000000000003,29.1,3.9,89.80000000000001,,76.63140311804008,203.7795100222717
Bismack Biyombo,2018-19,1063.1,0.8017057569296375,0.616498918257925,0.09218323770106293,0.21954660897375602,0.07177123506725613,98.0,233.4,76.29999999999998,655.4,1063.1,0.1257995735607676,81.52008277678488,237.9774245132161
Blake Griffin,2018-19,3426.5,0.5159914712153518,0.3572741864876696,0.12204873777907485,0.46715307164745373,0.05352400408580184,418.2,1600.7000000000003,183.4,1224.2,3426.5,0.22388059701492538,80.56468699839488,228.89948927477013
Boban Marjanovic,2018-19,933.4,0.4093816631130064,0.7199485751017785,0.0742446968073709,0.15663166916648813,0.04917505892436255,69.3,146.20000000000002,45.900000000000006,672.0,933.4,0.0042643923240938165,82.08570816370258,241.05099635740305
Bobby Portis,2018-19,1740.8,0.464818763326226,0.5484834558823529,0.11293658088235292,0.26849724264705876,0.07008272058823528,196.6,467.4,122.0,954.8000000000001,1740.8000000000002,0.19616204690831557,81.12201286764706,234.0070082720588
Bogdan Bogdanovic,2018-19,2631.8,0.42643923240938164,0.0943080781214378,0.3344479063758644,0.3878714188008207,0.18337259670187706,880.2,1020.8,482.6000000000001,248.2,2631.8,0.7633262260127932,78.22304126453378,212.35785394026897
Bojan Bogdanovic,2018-19,3435.1,0.4861407249466951,0.11580448895228668,0.29824459258827984,0.5171901836918867,0.06876073476754681,1024.5,1776.6000000000001,236.20000000000002,397.79999999999995,3435.1,0.22174840085287847,79.01735029547903,214.84253733515763
Bonzie Colson,2018-19,145.2,0.15778251599147122,0.17561983471074383,0.34366391184573,0.27203856749311295,0.20867768595041328,49.89999999999999,39.5,30.300000000000004,25.500000000000004,145.2,1.0,78.33539944903583,211.6425619834711
Brad Wanamaker,2018-19,474.1,0.2515991471215352,0.0890107572242143,0.3003585741404767,0.22653448639527526,0.38409618224003367,142.4,107.4,182.09999999999997,42.2,474.1,0.8336886993603412,76.99451592491035,204.39611896224426
Bradley Beal,2018-19,4123.5,0.7313432835820896,0.10522614283982056,0.41321692736752763,0.2740147932581544,0.20754213653449738,1703.9,1129.8999999999999,855.8,433.90000000000003,4123.5,0.8422174840085288,77.81239238510973,209.64935127925307
Brandon Goodwin,2018-19,75.0,,0.09466666666666666,0.37066666666666664,0.18133333333333335,0.3533333333333334,27.799999999999997,13.600000000000001,26.500000000000004,7.1,75.0,,76.892,201.66
Brandon Ingram,2018-19,2470.4,0.835820895522388,0.09099740932642486,0.3219316709844559,0.3773073186528497,0.2097636010362694,795.3,932.1,518.1999999999999,224.79999999999998,2470.4,0.8187633262260128,78.06302623056995,210.82257933937825
Brandon Knight,2018-19,991.8,0.652452025586354,0.10415406331921756,0.3765880217785843,0.2180883242589231,0.30116959064327475,373.5,216.29999999999998,298.69999999999993,103.3,991.8000000000002,0.8997867803837953,77.30641258318208,205.76779592659807
Brandon Sampson,2018-19,280.9,0.021321961620469083,0.05695977216091136,0.41865432538269853,0.3901744393022428,0.1342114631541474,117.60000000000001,109.6,37.699999999999996,16.0,280.9,0.27078891257995735,78.03880384478464,210.56959772160914
Brook Lopez,2018-19,3261.4,0.8102345415778252,0.6325811001410437,0.09311951922487276,0.21086036671368125,0.0634390139204023,303.7,687.6999999999999,206.90000000000003,2063.1,3261.3999999999996,0.09381663113006397,81.53191880787394,238.09357944441038
Bruce Brown,2018-19,1916.2,0.9914712153518124,0.09163970358000206,0.3569564763594614,0.21850537522179314,0.33289844483874337,684.0,418.70000000000005,637.9000000000001,175.59999999999997,1916.2,0.8571428571428571,77.17132867132868,206.65901262916188
Bruno Caboclo,2018-19,1069.9,0.44349680170575695,0.27011870268249366,0.15571548742873165,0.47088512945135064,0.10328068043742406,166.6,503.80000000000007,110.5,289.0,1069.9,0.5437100213219617,79.8683054491074,220.49640153285353
Bryn Forbes,2018-19,3073.7,0.5884861407249466,0.06806129420568045,0.37830627582392556,0.2275108175814165,0.32612161238897747,1162.8,699.2999999999998,1002.4,209.2,3073.7,0.6652452025586354,77.04148095129648,204.35013176302178
Buddy Hield,2018-19,3591.4,0.6162046908315565,0.07445564403853654,0.39892521022442506,0.32246477696719944,0.20415436876983906,1432.7,1158.1,733.1999999999999,267.4000000000001,3591.3999999999996,0.6460554371002132,77.80046778415102,208.60722837890518
C.J. Williams,2018-19,174.9,0.06396588486140725,0.08633504859919956,0.5334476843910807,0.20354488279016583,0.17667238421955403,93.3,35.6,30.899999999999995,15.100000000000001,174.89999999999998,0.3070362473347548,77.62264150943398,208.1640937678674
CJ McCollum,2018-19,3238.8,0.8592750533049041,0.06063974311473386,0.4505372360133384,0.2822650364332469,0.206557984438681,1459.2000000000003,914.1999999999999,669.0,196.4,3238.7999999999997,0.44136460554371004,77.52636779053972,206.87575645300728
CJ Miles,2018-19,1145.7,0.11300639658848614,0.19752116609932793,0.2607139739897007,0.4580605743213756,0.0837042855895959,298.70000000000005,524.8,95.9,226.29999999999998,1145.6999999999998,0.5671641791044776,79.29981670594397,216.65767652963257
Caleb Swanigan,2018-19,243.4,0.0511727078891258,0.5176663927691043,0.09737058340180771,0.32949876746096957,0.055464256368118324,23.699999999999996,80.19999999999999,13.499999999999998,125.99999999999999,243.39999999999998,0.1812366737739872,81.11133935907971,230.35661462612984
Cameron Payne,2018-19,967.1,0.55863539445629,0.0728983559094199,0.31227380829283424,0.22355495812222106,0.3912728776755247,302.0,216.2,378.4,70.49999999999999,967.1,0.6950959488272921,76.601799193465,204.5625064626202
Cameron Reynolds,2018-19,348.8,0.22388059701492538,0.11037844036697249,0.35149082568807344,0.3632454128440368,0.17488532110091745,122.6,126.7,61.0,38.5,348.79999999999995,0.8486140724946695,78.16399082568809,211.54873853211012
Caris LeVert,2018-19,1457.2,0.7995735607675906,0.12729892945374688,0.3358495745264891,0.25576447982432055,0.28108701619544324,489.40000000000003,372.7,409.59999999999997,185.5,1457.2000000000003,0.9957356076759062,77.59621191325829,211.32349711776004
Carmelo Anthony,2018-19,395.0,0.697228144989339,0.23291139240506328,0.24405063291139242,0.40886075949367096,0.11417721518987343,96.4,161.50000000000003,45.10000000000001,92.0,395.0,0.9040511727078892,79.38253164556963,221.1541772151899
Cedi Osman,2018-19,3211.6,0.7953091684434968,0.16558724623240756,0.2504981940465812,0.4814422717648525,0.10247228795615895,804.5,1546.2,329.1,531.8000000000001,3211.5999999999995,0.5245202558635395,79.13706563706566,217.82145970855652
Chandler Hutchison,2018-19,1198.0,0.3091684434968017,0.16051752921535895,0.2454924874791319,0.4904841402337228,0.10350584307178633,294.1,587.5999999999999,124.00000000000001,192.3,1198.0,0.4861407249466951,79.05776293823038,216.62504173622705
Chandler Parsons,2018-19,647.0,0.1513859275053305,0.10757341576506957,0.26476043276661515,0.48392581143740343,0.14374034003091193,171.3,313.1,93.00000000000001,69.60000000000001,647.0,0.47974413646055436,78.69876352395673,214.46336939721792
Channing Frye,2018-19,442.2,0.42857142857142855,0.6209859791949343,0.114880144730891,0.20081411126187243,0.06331976481230212,50.800000000000004,88.8,28.0,274.59999999999997,442.20000000000005,0.1279317697228145,81.36680235187696,240.2241067390321
Chasson Randle,2018-19,972.9,0.22174840085287847,0.09137629766676945,0.3188405797101449,0.1444136087984377,0.44536951382464796,310.2,140.50000000000003,433.3,88.9,972.9,0.4904051172707889,76.56593688971117,203.49707061362938
Cheick Diallo,2018-19,1253.3,0.20042643923240938,0.6048033192372138,0.08258198356339265,0.25803877762706456,0.054575919572329046,103.5,323.40000000000003,68.39999999999999,758.0,1253.3,0.10021321961620469,81.3793185988989,232.34277507380517
Chimezie Metu,2018-19,200.2,0.05970149253731343,0.37362637362637363,0.14285714285714285,0.3916083916083916,0.0919080919080919,28.6,78.4,18.400000000000002,74.80000000000001,200.20000000000002,0.5458422174840085,80.13236763236763,224.9445554445554
Chris Boucher,2018-19,231.8,0.031982942430703626,0.4767040552200173,0.1354616048317515,0.29896462467644525,0.08886971527178603,31.399999999999995,69.30000000000001,20.6,110.50000000000001,231.8,0.3816631130063966,80.52459016393443,228.4404659188956
Chris Chiozza,2018-19,41.4,,0.07729468599033816,0.4516908212560387,0.17632850241545894,0.2946859903381642,18.700000000000003,7.3,12.2,3.1999999999999997,41.4,,76.83816425120773,207.59178743961357
Chris Paul,2018-19,2494.2,0.39872068230277186,0.10833132868254353,0.3004971533958784,0.26661855504771065,0.3245529628738674,749.4999999999999,664.9999999999999,809.5,270.20000000000005,2494.2,0.976545842217484,77.48380242161817,206.198741079304
Christian Wood,2018-19,359.8,0.04904051172707889,0.4819344080044469,0.141467481934408,0.30266814897165084,0.07392996108949414,50.900000000000006,108.89999999999999,26.599999999999994,173.40000000000003,359.80000000000007,0.3326226012793177,80.73846581434127,227.48554752640354
Clint Capela,2018-19,3041.3,0.8571428571428571,0.5598921513826323,0.12280932495972116,0.20931838358596655,0.10798014007167986,373.5,636.6000000000001,328.4,1702.7999999999997,3041.3,0.24307036247334754,80.85414132114555,233.00900930523133
Cody Zeller,2018-19,1710.8,0.9360341151385928,0.6395253682487725,0.09545241992050503,0.1979191021744213,0.06710310965630115,163.3,338.59999999999997,114.8,1094.1,1710.8,0.09168443496801706,81.4493219546411,238.730126256722
Collin Sexton,2018-19,3430.2,0.6780383795309168,0.08839134744329777,0.3254037665442248,0.19614016675412516,0.3900647192583523,1116.1999999999998,672.8000000000001,1338.0,303.2,3430.2,0.7590618336886994,76.81164363593962,203.77910908984902
Corey Brewer,2018-19,662.9,0.2835820895522388,0.10831196258862573,0.375169708855031,0.4293256901493439,0.08719263840699956,248.70000000000002,284.6000000000001,57.80000000000001,71.8,662.9,0.3390191897654584,78.55392970282094,216.05355257203198
Cory Joseph,2018-19,2777.3,0.8678038379530917,0.06963597738811075,0.44010369783602776,0.1690490764411479,0.32121124833471365,1222.2999999999997,469.5,892.1000000000001,193.39999999999998,2777.2999999999997,0.44349680170575695,76.86908148201492,203.6936233032082
Courtney Lee,2018-19,570.4,0.4605543710021322,0.08204768583450209,0.42233520336605884,0.36377980364656376,0.13183730715287514,240.9,207.5,75.19999999999999,46.8,570.4000000000001,0.4051172707889126,78.12535063113604,209.44197054698452
Cristiano Felicio,2018-19,1003.5,0.11727078891257996,0.5805680119581464,0.07902341803687095,0.25939212755356245,0.08101644245142002,79.30000000000001,260.29999999999995,81.3,582.6,1003.5000000000001,0.15565031982942432,81.27065271549576,233.671649227703
D'Angelo Russell,2018-19,3338.6,0.6652452025586354,0.10112023003654227,0.3069250584077158,0.2062840711675553,0.38567064038818666,1024.6999999999998,688.7,1287.6,337.6,3338.6,0.8614072494669509,76.88435272269813,204.7038579045109
D.J. Augustin,2018-19,2944.4,0.7292110874200426,0.07359733731829916,0.32668795000679257,0.17062899062627362,0.42908572204863477,961.9,502.40000000000003,1263.4,216.70000000000002,2944.3999999999996,0.4840085287846482,76.55240456459721,201.7694267083277
D.J. Wilson,2018-19,1228.8,0.24307036247334754,0.33658854166666663,0.20003255208333331,0.38525390625,0.07812499999999999,245.79999999999998,473.4,95.99999999999999,413.59999999999997,1228.8,0.6865671641791045,80.05094401041666,226.35807291666666
DJ Stephens,2018-19,8.6,,0.13953488372093023,0.3604651162790698,0.5,0.0,3.1,4.3,0.0,1.2,8.6,,79.53488372093022,214.36046511627907
Dairis Bertans,2018-19,234.4,0.02771855010660981,0.04308873720136518,0.4705631399317406,0.30802047781569963,0.17832764505119456,110.29999999999998,72.19999999999999,41.8,10.099999999999998,234.39999999999998,0.2601279317697228,77.58191126279864,201.40571672354952
Damian Jones,2018-19,568.0,0.9509594882729211,0.6721830985915493,0.10845070422535212,0.15316901408450703,0.06619718309859156,61.6,87.0,37.6,381.8,568.0,0.0511727078891258,81.69295774647888,237.7170774647887
Damian Lillard,2018-19,3859.1,0.7526652452025586,0.07525070612318936,0.3420486641963152,0.17265683708636728,0.41004379259412815,1320.0,666.3,1582.3999999999999,290.40000000000003,3859.1,0.5287846481876333,76.59744500012957,202.0251872198181
Damion Lee,2018-19,524.8,0.13432835820895522,0.08517530487804878,0.3517530487804877,0.31516768292682923,0.2479039634146341,184.59999999999997,165.4,130.1,44.7,524.8000000000001,0.8592750533049041,77.67092225609754,207.8229801829268
Damyean Dotson,2018-19,2670.5,0.6908315565031983,0.09694813705298634,0.38854147163452535,0.35382887099794047,0.16068152031454783,1037.6,944.9000000000001,429.09999999999997,258.90000000000003,2670.5,0.6844349680170576,78.02561318105225,211.57936715970794
Daniel Hamilton,2018-19,281.0,0.9317697228144989,0.11423487544483982,0.4338078291814946,0.27580071174377224,0.1761565836298932,121.9,77.50000000000001,49.5,32.099999999999994,281.00000000000006,0.7867803837953091,77.83309608540924,210.6263345195729
Daniel Theis,2018-19,1239.2,0.31343283582089554,0.5945771465461588,0.11241123305358294,0.22038411878631373,0.07262750161394448,139.29999999999998,273.09999999999997,90.0,736.8,1239.2,0.16417910447761194,81.2177211103938,233.85329244673983
Danilo Gallinari,2018-19,2761.0,0.7057569296375267,0.31800072437522636,0.14704817095255343,0.47131474103585674,0.06363636363636363,406.0,1301.3000000000004,175.7,878.0,2761.0,0.3049040511727079,80.26160811300254,225.83172763491484
Danny Green,2018-19,3002.7,0.9701492537313433,0.1136976720951144,0.37929197055982955,0.3166816531788057,0.1903287041662504,1138.9,950.8999999999999,571.5,341.4,3002.7,0.8891257995735607,78.03393612415493,211.80743997069305
Dante Cunningham,2018-19,1274.0,0.6844349680170576,0.2514913657770801,0.17299843014128727,0.4985871271585557,0.07692307692307691,220.39999999999998,635.1999999999999,97.99999999999999,320.40000000000003,1274.0,0.3646055437100213,79.84568288854003,224.30031397174253
Dante Exum,2018-19,881.6,0.5074626865671642,0.09142468239564429,0.29140199637023595,0.16458711433756806,0.4525862068965518,256.9,145.1,399.00000000000006,80.6,881.5999999999999,0.55863539445629,76.53073956442832,202.05161070780403
Danuel House Jr.,2018-19,1349.2,0.4157782515991471,0.17892084198043282,0.2899495997628224,0.39023124814705007,0.1408983101096946,391.2,526.5,190.09999999999997,241.39999999999998,1349.2,0.9466950959488273,78.84524162466647,214.3081085087459
Dario Saric,2018-19,2776.2,0.47334754797441364,0.33895252503421947,0.12304589006555723,0.46736546358331543,0.07063612131690801,341.59999999999997,1297.5000000000002,196.1,941.0,2776.2,0.279317697228145,80.29500756429653,226.95965708522442
Darius Miller,2018-19,2453.1,0.44562899786780386,0.0996698055521585,0.33382251029309856,0.4442134442134443,0.12229423994129877,818.9000000000001,1089.7,300.0,244.5,2453.1,0.44776119402985076,78.57563898740369,212.9576454282337
Darren Collison,2018-19,2844.5,0.9189765458422174,0.07727192828265074,0.3001933555985235,0.14934083318685185,0.473193882931974,853.9000000000001,424.80000000000007,1346.0,219.8,2844.5,0.3752665245202559,76.39936719985938,202.35176656705923
Daryl Macon,2018-19,124.2,0.006396588486140725,0.12721417069243157,0.5346215780998389,0.19565217391304351,0.142512077294686,66.39999999999999,24.3,17.700000000000003,15.799999999999999,124.19999999999999,0.3624733475479744,77.95974235104671,200.72061191626415
David Nwaba,2018-19,1296.3,0.7825159914712153,0.23073362647535295,0.25217927948777286,0.4063102676849495,0.11077682635192473,326.8999999999999,526.6999999999999,143.6,299.09999999999997,1296.2999999999997,0.8912579957356077,79.33618761089255,218.17565378384637
Davis Bertans,2018-19,2218.6,0.34328358208955223,0.1887676913368791,0.24163887136031734,0.4679978364734517,0.10159560082935185,536.1,1038.3,225.4,418.79999999999995,2218.6,0.6183368869936035,79.30816731271973,218.3659965744163
Davon Reed,2018-19,64.2,,0.1105919003115265,0.3816199376947041,0.39252336448598135,0.11526479750778819,24.5,25.2,7.4,7.1000000000000005,64.19999999999999,,78.62305295950158,211.06074766355144
De'Aaron Fox,2018-19,3534.0,0.9019189765458422,0.08152235427277872,0.3255517826825127,0.16700622524052067,0.4259196378041879,1150.5,590.2,1505.2,288.1,3534.0,0.5415778251599147,76.65531975099039,202.34663271080927
De'Anthony Melton,2018-19,1326.7,0.7078891257995735,0.08999773875028265,0.2949423381322077,0.2106730986658627,0.404386824451647,391.29999999999995,279.5,536.5,119.39999999999998,1326.6999999999998,0.7825159914712153,76.86884751639407,203.28521896434765
DeAndre Jordan,2018-19,2756.8,0.8528784648187633,0.6165844457341845,0.08680354033662217,0.22711114335461405,0.06950087057457922,239.3,626.1,191.60000000000002,1699.8,2756.8,0.11513859275053305,81.58582414393499,238.21709953569356
DeAndre' Bembry,2018-19,2694.9,0.8912579957356077,0.10790752903632787,0.3677687483765632,0.3234999443393076,0.20082377824780145,991.1,871.8,541.2,290.79999999999995,2694.8999999999996,0.8933901918976546,77.99829307209917,210.72904374930425
DeMar DeRozan,2018-19,3594.4,0.7121535181236673,0.09041842866681506,0.32575673269530386,0.44352325840195866,0.14030158023592257,1170.9,1594.2,504.3,325.0,3594.3999999999996,0.4605543710021322,78.54468061428891,213.66564656131763
DeMarcus Cousins,2018-19,1072.5,0.6076759061833689,0.6570629370629371,0.09249417249417248,0.18265734265734263,0.0677855477855478,99.19999999999999,195.89999999999998,72.7,704.7,1072.5,0.06396588486140725,81.56587412587412,235.07990675990678
DeMarre Carroll,2018-19,2331.4,0.40298507462686567,0.1942180663978725,0.26902290469245954,0.4266964055932057,0.11006262331646222,627.2000000000002,994.7999999999998,256.6,452.8,2331.4,0.814498933901919,79.08539933087415,217.5938920820108
DeVaughn Akoon-Purcell,2018-19,28.2,,0.10283687943262408,0.28368794326241126,0.08156028368794324,0.531914893617021,8.0,2.3,14.999999999999998,2.9,28.200000000000006,,76.43617021276593,205.8723404255319
Deandre Ayton,2018-19,2912.0,0.8422174840085288,0.6436469780219779,0.08540521978021977,0.19594780219780217,0.075,248.69999999999996,570.5999999999999,218.4,1874.2999999999997,2912.0,0.08742004264392324,81.54405906593408,239.23983516483514
Delon Wright,2018-19,2260.1,0.4904051172707889,0.09375691341091101,0.31538427503207817,0.2802973319764612,0.31056147958054947,712.8,633.5,701.9,211.9,2260.1000000000004,0.9275053304904051,77.43095438254944,205.543338790319
Demetrius Jackson,2018-19,53.5,,0.03925233644859813,0.6990654205607477,0.22429906542056072,0.037383177570093455,37.400000000000006,12.0,2.0,2.1,53.50000000000001,,77.7214953271028,201.66542056074763
Deng Adel,2018-19,255.1,0.3070362473347548,0.10035280282242257,0.3194825558604469,0.49745197961583687,0.08271266170129363,81.5,126.89999999999999,21.100000000000005,25.599999999999998,255.10000000000002,0.23880597014925373,78.66601332810663,216.38377107016854
Dennis Schroder,2018-19,3153.0,0.5138592750533049,0.08585474151601649,0.30662860767523,0.16187757691087853,0.445639073897875,966.8000000000001,510.40000000000003,1405.1,270.7,3153.0,0.5181236673773987,76.51861718997779,201.8072629241992
Dennis Smith Jr.,2018-19,2051.1,0.8059701492537313,0.09765491687387254,0.30841987226366335,0.1691287601774657,0.4247964506849982,632.6,346.9,871.3,200.3,2051.1000000000004,0.6801705756929638,76.76597923065671,203.65764711618152
Deonte Burton,2018-19,323.9,0.21108742004264391,0.15652979314603271,0.3207780179067614,0.4279098487187404,0.09478234022846559,103.90000000000002,138.6,30.700000000000003,50.699999999999996,323.9,0.5906183368869936,78.9796233405372,213.35226921889475
